playerId,name,position,team,sourceRank,primarySource,primaryProjection,scheduleProjection,scheduleVbdDelta,fbg,legacyFbgWeekly,cbs,fantasyPros,pff,sourceMedian,sourceRange,candidateModel,vbd,expectedVbd,vbdDelta,cbsVbd,fantasyProsVbd,pffVbd,intrinsic,market,maxBid,packMarket,packMaxBid,monotoneRoomCurveMarket,fbgValue,fbgGlobalRank,mflAav,fbgLatestTeam,fbgNegativeWeeks,marketPositionRank,fbgPositionRank,mflPositionRank,flags
fbg:MitcAd00,Adonai Mitchell,WR,NYJ,82,Thunder Bowl Consensus,107.0,110.0,3.0,99.2,57.4,107.7,114.1,,107.7,14.9,,-103.8,-103.8,0.0,-99.5,-96.0,,1,1,1,1,1,1,1,253,,NYJ,0,76,77,,
fbg:BigsTa00,Tank Bigsby,RB,PHI,54,Thunder Bowl Consensus,87.5,86.8,-0.7,87.1,73.1,92.9,82.5,,87.1,10.4,68.7,-102.5,-102.5,0.0,-92.9,-113.8,,1,1,1,1,1,1,1,258,2.73,PHI,0,55,52,57,
fbg:SampDr00,Drew Sample,TE,CIN,54,Thunder Bowl Consensus,39.0,38.4,-0.6,39.1,19.8,,38.9,,39.0,0.2,25.3,-133.2,-133.2,0.0,,-128.3,,1,1,1,1,1,1,1,303,,CIN,0,58,54,,
fbg:TremTo00,Tommy Tremble,TE,CAR,55,Thunder Bowl Consensus,46.3,46.1,-0.2,43.6,17.8,,49.1,,46.4,5.5,61.2,-125.5,-125.5,0.0,,-118.1,,1,1,1,1,1,1,1,309,0.50,CAR,0,48,56,50,
fbg:DelpOs00,Oscar Delp,TE,NO,56,Thunder Bowl Consensus,27.2,26.6,-0.6,31.3,17.7,,23.1,,27.2,8.2,28.2,-145.0,-145.0,0.0,,-144.1,,1,1,1,1,1,1,1,311,3.63,NO,0,79,57,24,MARKET_RANK_VS_MFL_12
fbg:DotsJa00,Jahan Dotson,WR,ATL,83,Thunder Bowl Consensus,88.4,91.4,3.0,84.1,54.2,,92.7,,88.4,8.6,,-122.4,-122.4,0.0,,-117.4,,1,1,1,1,1,1,1,262,,ATL,1,91,79,,FBG_NEGATIVE_WEEK
fbg:AiyuBr00,Brandon Aiyuk,WR,SF,84,Thunder Bowl Consensus,33.8,36.8,3.0,33.8,22.6,,,,33.8,,,-177.0,-177.0,0.0,,,,1,1,1,1,1,1,1,367,,SF,0,145,118,,
fbg:DougCa00,Caleb Douglas,WR,MIA,85,Thunder Bowl Consensus,118.3,121.3,3.0,125.9,53.5,113.3,115.5,,115.5,12.6,92.0,-92.5,-92.5,0.0,-93.9,-94.6,,1,1,1,1,1,1,1,265,2.89,MIA,1,71,82,67,FBG_NEGATIVE_WEEK
fbg:IosiAn00,Andrei Iosivas,WR,CIN,86,Thunder Bowl Consensus,83.7,86.7,3.0,80.4,56.4,91.3,79.5,,80.4,11.8,87.4,-127.1,-127.1,0.0,-115.9,-130.6,,1,1,1,1,1,1,1,256,0.67,CIN,1,99,78,86,FBG_NEGATIVE_WEEK
cbs:2969073,Kevin Austin Jr.,WR,NO,87,Thunder Bowl Consensus,2.5,5.5,3.0,2.5,0.0,,,,2.5,,,-208.3,-208.3,0.0,,,,1,1,1,1,1,1,,,,NO,0,238,,,
fbg:BrowDy00,Dyami Brown,WR,WAS,88,Thunder Bowl Consensus,45.6,48.6,3.0,44.4,35.1,,46.8,,45.6,2.4,,-165.2,-165.2,0.0,,-163.3,,1,1,1,1,1,1,1,312,,WAS,0,129,103,,
fbg:MusgLu00,Luke Musgrave,TE,GB,57,Thunder Bowl Consensus,40.8,40.2,-0.6,34.5,18.1,,47.1,,40.8,12.6,40.8,-131.4,-131.4,0.0,,-120.1,,1,1,1,1,1,1,1,306,,GB,0,55,55,,
fbg:HiggEl00,Elijah Higgins,TE,ARI,58,Thunder Bowl Consensus,38.1,37.4,-0.7,31.1,17.1,,45.2,,38.2,14.1,48.3,-134.2,-134.2,0.0,,-122.0,,1,1,1,1,1,1,1,313,,ARI,0,59,58,,
cbs:1871322,Nick Vannett,TE,LAR,59,Thunder Bowl Consensus,31.5,30.9,-0.6,,,,31.5,,31.5,,22.4,-140.7,-140.7,0.0,,-135.7,,1,1,1,1,1,1,,,,,,65,,,
fbg:BryaPa00,Pat Bryant,WR,DEN,89,Thunder Bowl Consensus,87.4,90.4,3.0,102.2,52.8,,72.5,,87.3,29.7,,-123.4,-123.4,0.0,,-137.6,,1,1,1,1,1,1,1,267,,DEN,1,93,83,,FBG_NEGATIVE_WEEK
fbg:SinnBe00,Ben Sinnott,TE,WAS,60,Thunder Bowl Consensus,31.9,31.4,-0.5,32.9,15.0,,30.9,,31.9,2.0,21.5,-140.2,-140.2,0.0,,-136.3,,1,1,1,1,1,1,1,324,,WAS,0,64,62,,
fbg:HoopAu00,Austin Hooper,TE,ATL,61,Thunder Bowl Consensus,49.4,49.0,-0.4,43.4,15.5,,55.5,,49.5,12.1,62.2,-122.6,-122.6,0.0,,-111.7,,1,1,1,1,1,1,1,321,,ATL,1,47,60,,FBG_NEGATIVE_WEEK
cbs:2962073,Will Mallory,TE,IND,62,Thunder Bowl Consensus,29.5,28.7,-0.8,,0.0,,29.5,,29.5,,15.4,-142.9,-142.9,0.0,,-137.7,,1,1,1,1,1,1,,,,IND,0,68,,,
fbg:ThorTy00,Tyquan Thornton,WR,KC,90,Thunder Bowl Consensus,101.3,104.3,3.0,105.9,54.1,105.2,92.9,,105.2,13.0,59.3,-109.5,-109.5,0.0,-102.0,-117.2,,1,1,1,1,1,1,1,264,1.16,KC,0,80,81,82,CANDIDATE_MODEL_OUTLIER
cbs:2818971,Anthony Firkser,TE,WAS,63,Thunder Bowl Consensus,28.4,27.8,-0.6,,,28.4,,,28.4,,22.2,-143.8,-143.8,0.0,-151.3,,,1,1,1,1,1,1,,,,,,74,,,
cbs:2870478,Travis Vokolek,TE,ARI,64,Thunder Bowl Consensus,28.4,27.7,-0.7,,,28.4,,,28.4,,9.6,-143.9,-143.9,0.0,-151.3,,,1,1,1,1,1,1,,,,,,76,,,
cbs:29164633,Dallen Bentley,TE,DEN,65,Thunder Bowl Consensus,28.5,27.9,-0.6,,0.0,,28.5,,28.5,,37.1,-143.7,-143.7,0.0,,-138.7,,1,1,1,1,1,1,,,,DEN,0,72,,,
cbs:2965963,Teagan Quitoriano,TE,ARI,66,Thunder Bowl Consensus,28.9,28.2,-0.7,,0.0,,28.9,,28.9,,9.6,-143.4,-143.4,0.0,,-138.3,,1,1,1,1,1,1,,,,ARI,0,69,,,
cbs:3131519,Hayden Rucci,TE,SF,67,Thunder Bowl Consensus,29.8,29.1,-0.7,,,,29.8,,29.8,,9.7,-142.5,-142.5,0.0,,-137.4,,1,1,1,1,1,1,,,,,,67,,,
